sentiment:,2,value:,0.0476048,,,0.0952096
sentiment:,2,value:,0.15871644,,,0.31743288
sentiment:,3,value:,0.37285233,,,1.11855699
sentiment:,2,value:,0.1630032,,,0.3260064
sentiment:,2,value:,0.016526937,,,0.033053874
sentiment:,1,value:,-0.103276014,,,-0.103276014
sentiment:,3,value:,0.31933427,,,0.95800281
sentiment:,2,value:,0.12806845,,,0.2561369
sentiment:,2,value:,0.13628542,,,0.27257084
sentiment:,2,value:,0.18651915,,,0.3730383
sentiment:,2,value:,0.1177156,,,0.2354312
sentiment:,3,value:,0.31449544,,,0.94348632
sentiment:,3,value:,0.14788878,,,0.44366634
sentiment:,2,value:,0.18180299,,,0.36360598
sentiment:,2,value:,0.030964851,,,0.061929702
sentiment:,2,value:,0.14342487,,,0.28684974
sentiment:,2,value:,0.15727806,,,0.31455612
sentiment:,2,value:,0.13853872,,,0.27707744
sentiment:,2,value:,0.105948925,,,0.21189785
sentiment:,2,value:,0.10446322,,,0.20892644
sentiment:,2,value:,0.092063904,,,0.184127808
sentiment:,2,value:,0.166394,,,0.332788
sentiment:,2,value:,-0.031670272,,,-0.063340544
sentiment:,2,value:,0.16369748,,,0.32739496
sentiment:,2,value:,0.098044634,,,0.196089268
sentiment:,2,value:,0.1445694,,,0.2891388
sentiment:,3,value:,0.2772361,,,0.8317083
sentiment:,2,value:,0.22196424,,,0.44392848
sentiment:,3,value:,0.30345178,,,0.91035534
sentiment:,2,value:,0.11408305,,,0.2281661
sentiment:,2,value:,0.21069825,,,0.4213965
sentiment:,2,value:,0.046391845,,,0.09278369
sentiment:,3,value:,0.24098706,,,0.72296118
sentiment:,2,value:,0.19744897,,,0.39489794
sentiment:,1,value:,-0.15819204,,,-0.15819204
sentiment:,3,value:,0.3699187,,,1.1097561
sentiment:,2,value:,0.19360828,,,0.38721656
sentiment:,2,value:,0.121785045,,,0.24357009
sentiment:,2,value:,0.17876029,,,0.35752058
sentiment:,2,value:,0.19458008,,,0.38916016
sentiment:,2,value:,0.15559971,,,0.31119942
sentiment:,2,value:,0.11881709,,,0.23763418
sentiment:,3,value:,0.3219397,,,0.9658191
sentiment:,3,value:,0.33396852,,,1.00190556
sentiment:,2,value:,0.113294125,,,0.22658825
sentiment:,3,value:,0.29394627,,,0.88183881
sentiment:,2,value:,-0.07367879,,,-0.14735758
sentiment:,2,value:,0.16388023,,,0.32776046
sentiment:,3,value:,0.366086,,,1.098258
sentiment:,3,value:,0.29253078,,,0.87759234
sentiment:,2,value:,0.15397322,,,0.30794644
sentiment:,2,value:,0.042348146,,,0.084696292
sentiment:,2,value:,0.21224904,,,0.42449808
sentiment:,2,value:,0.020335078,,,0.040670156
sentiment:,2,value:,0.050194144,,,0.100388288
sentiment:,2,value:,0.12795103,,,0.25590206
sentiment:,1,value:,-0.32078266,,,-0.32078266
sentiment:,2,value:,0.1797725,,,0.359545
sentiment:,3,value:,0.25839698,,,0.77519094
sentiment:,3,value:,0.17409301,,,0.52227903
sentiment:,3,value:,0.1521697,,,0.4565091
sentiment:,2,value:,0.06882131,,,0.13764262
sentiment:,2,value:,0.005221367,,,0.010442734
sentiment:,2,value:,0.17939317,,,0.35878634
sentiment:,1,value:,-0.007490873,,,-0.007490873
sentiment:,2,value:,0.12690139,,,0.25380278
sentiment:,2,value:,0.15068853,,,0.30137706
sentiment:,3,value:,0.25017357,,,0.75052071
sentiment:,2,value:,0.0501498,,,0.1002996
sentiment:,1,value:,-0.3439451,,,-0.3439451
sentiment:,2,value:,0.11497438,,,0.22994876
sentiment:,1,value:,-0.117366314,,,-0.117366314
sentiment:,2,value:,0.10245204,,,0.20490408
sentiment:,2,value:,0.01261127,,,0.02522254
sentiment:,2,value:,0.02320385,,,0.0464077
sentiment:,3,value:,0.2890798,,,0.8672394
sentiment:,3,value:,0.21452141,,,0.64356423
sentiment:,1,value:,-0.11309922,,,-0.11309922
sentiment:,3,value:,0.151101,,,0.453303
sentiment:,2,value:,0.21990597,,,0.43981194
sentiment:,3,value:,0.279539,,,0.838617
sentiment:,2,value:,0.16467845,,,0.3293569
sentiment:,2,value:,0.20645821,,,0.41291642
sentiment:,2,value:,0.15994656,,,0.31989312
sentiment:,2,value:,0.12156832,,,0.24313664
sentiment:,2,value:,0.1014967,,,0.2029934
sentiment:,2,value:,0.19587064,,,0.39174128
sentiment:,2,value:,0.11467242,,,0.22934484
sentiment:,1,value:,-0.2341857,,,-0.2341857
sentiment:,2,value:,0.1261301,,,0.2522602
sentiment:,3,value:,0.34679663,,,1.04038989
sentiment:,2,value:,0.30552542,,,0.61105084
sentiment:,3,value:,0.36675358,,,1.10026074
sentiment:,2,value:,0.049070597,,,0.098141194
sentiment:,1,value:,-0.15363824,,,-0.15363824
sentiment:,3,value:,0.21178007,,,0.63534021
sentiment:,3,value:,0.3514334,,,1.0543002
sentiment:,1,value:,-0.05421233,,,-0.05421233
sentiment:,3,value:,0.2153163,,,0.6459489
sentiment:,2,value:,0.115172386,,,0.230344772
sentiment:,3,value:,0.4017439,,,1.2052317
sentiment:,2,value:,0.20085907,,,0.40171814
sentiment:,2,value:,0.19671535,,,0.3934307
sentiment:,3,value:,0.429188,,,1.287564
sentiment:,2,value:,0.18600011,,,0.37200022
sentiment:,2,value:,0.16656935,,,0.3331387
sentiment:,3,value:,0.40550792,,,1.21652376
sentiment:,2,value:,0.20000553,,,0.40001106
sentiment:,2,value:,0.18216622,,,0.36433244
sentiment:,2,value:,0.26094127,,,0.52188254
sentiment:,2,value:,-0.017231286,,,-0.034462572
sentiment:,3,value:,0.36749315,,,1.10247945
sentiment:,2,value:,0.10938382,,,0.21876764
sentiment:,3,value:,0.31009305,,,0.93027915
sentiment:,3,value:,0.3165468,,,0.9496404
sentiment:,1,value:,-0.08656061,,,-0.08656061
sentiment:,3,value:,0.1549418,,,0.4648254
sentiment:,3,value:,0.3165468,,,0.9496404
sentiment:,3,value:,0.13569844,,,0.40709532
sentiment:,3,value:,0.5910294,,,1.7730882
sentiment:,2,value:,0.1763382,,,0.3526764
sentiment:,2,value:,-0.04698503,,,-0.09397006
sentiment:,2,value:,0.18566704,,,0.37133408
sentiment:,3,value:,0.47375154,,,1.42125462
sentiment:,2,value:,0.25176,,,0.50352
sentiment:,1,value:,0.10108471,,,0.10108471
sentiment:,3,value:,0.2810712,,,0.8432136
sentiment:,2,value:,0.079087615,,,0.15817523
sentiment:,2,value:,0.11445737,,,0.22891474
sentiment:,3,value:,0.46546483,,,1.39639449
sentiment:,2,value:,0.22331858,,,0.44663716
sentiment:,2,value:,0.020279288,,,0.040558576
sentiment:,2,value:,0.119172215,,,0.23834443
sentiment:,2,value:,0.10007584,,,0.20015168
sentiment:,3,value:,0.3082689,,,0.9248067
sentiment:,1,value:,-0.16619062,,,-0.16619062
sentiment:,3,value:,0.3165468,,,0.9496404
sentiment:,2,value:,0.2334032,,,0.4668064
sentiment:,3,value:,0.33410025,,,1.00230075
sentiment:,2,value:,0.17462707,,,0.34925414
sentiment:,3,value:,0.2909093,,,0.8727279
sentiment:,3,value:,0.35209394,,,1.05628182
sentiment:,3,value:,0.32978737,,,0.98936211
sentiment:,3,value:,0.38387656,,,1.15162968
sentiment:,3,value:,0.39082003,,,1.17246009
sentiment:,2,value:,0.2939247,,,0.5878494
sentiment:,2,value:,0.2344948,,,0.4689896
sentiment:,3,value:,0.32267928,,,0.96803784
sentiment:,2,value:,0.13068962,,,0.26137924
sentiment:,3,value:,0.311844,,,0.935532
sentiment:,1,value:,-0.16103923,,,-0.16103923
sentiment:,2,value:,0.23133981,,,0.46267962
sentiment:,2,value:,0.2303102,,,0.4606204
sentiment:,3,value:,0.3711257,,,1.1133771
sentiment:,2,value:,0.17459011,,,0.34918022
sentiment:,3,value:,0.43662775,,,1.30988325
sentiment:,3,value:,0.084275246,,,0.252825738
sentiment:,3,value:,0.04327035,,,0.12981105
sentiment:,3,value:,0.2011559,,,0.6034677
sentiment:,3,value:,0.28406143,,,0.85218429
sentiment:,3,value:,0.47861934,,,1.43585802
sentiment:,3,value:,0.3165468,,,0.9496404
sentiment:,2,value:,0.232355,,,0.46471
sentiment:,3,value:,0.3391837,,,1.0175511
sentiment:,2,value:,0.17825115,,,0.3565023
sentiment:,1,value:,-0.17175764,,,-0.17175764
sentiment:,1,value:,-0.1035521,,,-0.1035521
sentiment:,2,value:,0.20060647,,,0.40121294
sentiment:,2,value:,0.08398032,,,0.16796064
sentiment:,1,value:,-0.13254148,,,-0.13254148
sentiment:,3,value:,0.5014827,,,1.5044481
sentiment:,2,value:,0.14381278,,,0.28762556
sentiment:,2,value:,0.15003991,,,0.30007982
sentiment:,2,value:,0.19038773,,,0.38077546
sentiment:,2,value:,0.087455034,,,0.174910068
sentiment:,2,value:,0.20263028,,,0.40526056
sentiment:,2,value:,0.24272442,,,0.48544884
sentiment:,2,value:,0.009997726,,,0.019995451
sentiment:,1,value:,-0.42914814,,,-0.42914814
sentiment:,3,value:,0.22967172,,,0.68901516
sentiment:,3,value:,0.34202957,,,1.02608871
sentiment:,3,value:,0.38387656,,,1.15162968
sentiment:,2,value:,0.3080182,,,0.6160364
sentiment:,3,value:,0.4180256,,,1.2540768
sentiment:,3,value:,0.37867785,,,1.13603355
sentiment:,2,value:,0.17168236,,,0.34336472
sentiment:,2,value:,0.16388452,,,0.32776904
sentiment:,2,value:,0.1780138,,,0.3560276
sentiment:,3,value:,0.17865348,,,0.53596044
sentiment:,2,value:,-0.012988806,,,-0.025977612
sentiment:,3,value:,0.37565815,,,1.12697445
sentiment:,2,value:,0.1266905,,,0.253381
sentiment:,2,value:,0.19958067,,,0.39916134
sentiment:,2,value:,0.2867993,,,0.5735986
sentiment:,2,value:,0.21310282,,,0.42620564
sentiment:,2,value:,0.2757609,,,0.5515218
sentiment:,2,value:,0.17768049,,,0.35536098
sentiment:,2,value:,0.15462136,,,0.30924272
sentiment:,2,value:,0.2499454,,,0.4998908
sentiment:,2,value:,0.25486958,,,0.50973916
sentiment:,2,value:,0.2294823,,,0.4589646
sentiment:,1,value:,-0.2910217,,,-0.2910217
sentiment:,3,value:,0.3460797,,,1.0382391
sentiment:,2,value:,0.28030777,,,0.56061554
sentiment:,2,value:,0.0628252,,,0.1256504
